------------------------------
model:ResNet152
num_classes:21
num_epoch:3000
learning_rate:0.01
im_width:256
im_height:256
iter_smooth:10
Epoch [1/3000], Iter [10/105], lr: 0.010000, Loss: 3.1041, top1: 6.2500
Epoch [71/100], Iter [16/32], lr: 0.000100, Loss: 0.6416, top1: 71.8750
Epoch [71/100], Iter [17/32], lr: 0.000100, Loss: 0.5449, top1: 81.2500
Epoch [71/100], Iter [18/32], lr: 0.000100, Loss: 0.3010, top1: 93.7500
Epoch [71/100], Iter [19/32], lr: 0.000100, Loss: 0.2570, top1: 90.6250
Epoch [71/100], Iter [20/32], lr: 0.000100, Loss: 0.8249, top1: 68.7500
Epoch [71/100], Iter [21/32], lr: 0.000100, Loss: 0.1133, top1: 100.0000
Epoch [71/100], Iter [22/32], lr: 0.000100, Loss: 0.3733, top1: 87.5000
Epoch [71/100], Iter [23/32], lr: 0.000100, Loss: 0.2399, top1: 96.8750
Epoch [71/100], Iter [24/32], lr: 0.000100, Loss: 0.4185, top1: 90.6250
Epoch [71/100], Iter [25/32], lr: 0.000100, Loss: 0.4883, top1: 81.2500
Epoch [71/100], Iter [26/32], lr: 0.000100, Loss: 0.2130, top1: 87.5000
Epoch [71/100], Iter [27/32], lr: 0.000100, Loss: 0.3473, top1: 90.6250
Epoch [71/100], Iter [28/32], lr: 0.000100, Loss: 0.3128, top1: 90.6250
Epoch [71/100], Iter [29/32], lr: 0.000100, Loss: 0.5420, top1: 81.2500
Epoch [71/100], Iter [30/32], lr: 0.000100, Loss: 0.4538, top1: 81.2500
Epoch [71/100], Iter [31/32], lr: 0.000100, Loss: 0.3429, top1: 84.3750
Epoch [71/100], Iter [32/32], lr: 0.000100, Loss: 0.2791, top1: 90.6250
Epoch [71/100], Iter [33/32], lr: 0.000100, Loss: 0.1223, top1: 100.0000
Epoch [71/100], Val_Loss: 0.3407, Val_top1: 90.9498, Val_recall: 0.9095, Val_f1: 0.9066, val_time: 1.7854 s
Epoch [72/100], Iter [1/32], lr: 0.000100, Loss: 0.1907, top1: 96.8750
Epoch [72/100], Iter [2/32], lr: 0.000100, Loss: 0.2690, top1: 90.6250
Epoch [72/100], Iter [3/32], lr: 0.000100, Loss: 0.6055, top1: 84.3750
Epoch [72/100], Iter [4/32], lr: 0.000100, Loss: 0.1659, top1: 96.8750
Epoch [72/100], Iter [5/32], lr: 0.000100, Loss: 0.4562, top1: 90.6250
Epoch [72/100], Iter [6/32], lr: 0.000100, Loss: 0.4609, top1: 84.3750
Epoch [72/100], Iter [7/32], lr: 0.000100, Loss: 0.5519, top1: 84.3750
Epoch [72/100], Iter [8/32], lr: 0.000100, Loss: 0.4782, top1: 75.0000
Epoch [72/100], Iter [9/32], lr: 0.000100, Loss: 0.4112, top1: 84.3750
Epoch [72/100], Iter [10/32], lr: 0.000100, Loss: 0.5557, top1: 78.1250
Epoch [72/100], Iter [11/32], lr: 0.000100, Loss: 0.1929, top1: 90.6250
Epoch [72/100], Iter [12/32], lr: 0.000100, Loss: 0.3366, top1: 90.6250
Epoch [72/100], Iter [13/32], lr: 0.000100, Loss: 0.5232, top1: 78.1250
Epoch [72/100], Iter [14/32], lr: 0.000100, Loss: 0.3400, top1: 93.7500
Epoch [72/100], Iter [15/32], lr: 0.000100, Loss: 0.2593, top1: 90.6250
Epoch [72/100], Iter [16/32], lr: 0.000100, Loss: 0.7512, top1: 71.8750
Epoch [72/100], Iter [17/32], lr: 0.000100, Loss: 0.3766, top1: 87.5000
Epoch [72/100], Iter [18/32], lr: 0.000100, Loss: 0.1745, top1: 96.8750
Epoch [72/100], Iter [19/32], lr: 0.000100, Loss: 0.1437, top1: 96.8750
Epoch [72/100], Iter [20/32], lr: 0.000100, Loss: 0.1005, top1: 100.0000
Epoch [72/100], Iter [21/32], lr: 0.000100, Loss: 0.5176, top1: 81.2500
Epoch [72/100], Iter [22/32], lr: 0.000100, Loss: 0.4071, top1: 87.5000
Epoch [72/100], Iter [23/32], lr: 0.000100, Loss: 0.3852, top1: 87.5000
Epoch [72/100], Iter [24/32], lr: 0.000100, Loss: 0.2220, top1: 93.7500
Epoch [72/100], Iter [25/32], lr: 0.000100, Loss: 0.4495, top1: 87.5000
Epoch [72/100], Iter [26/32], lr: 0.000100, Loss: 0.2235, top1: 96.8750
Epoch [72/100], Iter [27/32], lr: 0.000100, Loss: 0.4014, top1: 90.6250
Epoch [72/100], Iter [28/32], lr: 0.000100, Loss: 0.6841, top1: 75.0000
Epoch [72/100], Iter [29/32], lr: 0.000100, Loss: 0.4509, top1: 84.3750
Epoch [72/100], Iter [30/32], lr: 0.000100, Loss: 0.3314, top1: 87.5000
Epoch [72/100], Iter [31/32], lr: 0.000100, Loss: 0.6014, top1: 75.0000
Epoch [72/100], Iter [32/32], lr: 0.000100, Loss: 0.4240, top1: 90.6250
Epoch [72/100], Iter [33/32], lr: 0.000100, Loss: 0.6858, top1: 80.0000
Epoch [73/100], Iter [1/32], lr: 0.000100, Loss: 0.1814, top1: 96.8750
Epoch [73/100], Iter [2/32], lr: 0.000100, Loss: 0.7661, top1: 71.8750
Epoch [73/100], Iter [3/32], lr: 0.000100, Loss: 0.1399, top1: 96.8750
Epoch [73/100], Iter [4/32], lr: 0.000100, Loss: 0.5011, top1: 84.3750
Epoch [73/100], Iter [5/32], lr: 0.000100, Loss: 0.6301, top1: 78.1250
Epoch [73/100], Iter [6/32], lr: 0.000100, Loss: 0.4845, top1: 84.3750
Epoch [73/100], Iter [7/32], lr: 0.000100, Loss: 0.3404, top1: 90.6250
Epoch [73/100], Iter [8/32], lr: 0.000100, Loss: 0.3113, top1: 93.7500
Epoch [73/100], Iter [9/32], lr: 0.000100, Loss: 0.4870, top1: 84.3750
Epoch [73/100], Iter [10/32], lr: 0.000100, Loss: 0.4235, top1: 84.3750
Epoch [73/100], Iter [11/32], lr: 0.000100, Loss: 0.4903, top1: 78.1250
Epoch [73/100], Iter [12/32], lr: 0.000100, Loss: 0.5093, top1: 87.5000
Epoch [73/100], Iter [13/32], lr: 0.000100, Loss: 0.1129, top1: 100.0000
Epoch [73/100], Iter [14/32], lr: 0.000100, Loss: 0.2293, top1: 93.7500
Epoch [73/100], Iter [15/32], lr: 0.000100, Loss: 0.3895, top1: 84.3750
Epoch [73/100], Iter [16/32], lr: 0.000100, Loss: 0.2528, top1: 96.8750
Epoch [73/100], Iter [17/32], lr: 0.000100, Loss: 0.4601, top1: 87.5000
Epoch [73/100], Iter [18/32], lr: 0.000100, Loss: 0.2865, top1: 90.6250
Epoch [73/100], Iter [19/32], lr: 0.000100, Loss: 0.2432, top1: 90.6250
Epoch [73/100], Iter [20/32], lr: 0.000100, Loss: 0.4820, top1: 84.3750
Epoch [73/100], Iter [21/32], lr: 0.000100, Loss: 0.1851, top1: 96.8750
Epoch [73/100], Iter [22/32], lr: 0.000100, Loss: 0.2472, top1: 93.7500
Epoch [73/100], Iter [23/32], lr: 0.000100, Loss: 0.6660, top1: 81.2500
Epoch [73/100], Iter [24/32], lr: 0.000100, Loss: 0.7054, top1: 75.0000
Epoch [73/100], Iter [25/32], lr: 0.000100, Loss: 0.1515, top1: 96.8750
Epoch [73/100], Iter [26/32], lr: 0.000100, Loss: 0.2012, top1: 93.7500
Epoch [73/100], Iter [27/32], lr: 0.000100, Loss: 0.6046, top1: 75.0000
Epoch [73/100], Iter [28/32], lr: 0.000100, Loss: 0.3727, top1: 93.7500
Epoch [73/100], Iter [29/32], lr: 0.000100, Loss: 0.3571, top1: 90.6250
Epoch [73/100], Iter [30/32], lr: 0.000100, Loss: 0.1404, top1: 96.8750
Epoch [73/100], Iter [31/32], lr: 0.000100, Loss: 0.4968, top1: 87.5000
Epoch [73/100], Iter [32/32], lr: 0.000100, Loss: 0.3470, top1: 90.6250
Epoch [73/100], Iter [33/32], lr: 0.000100, Loss: 0.2428, top1: 90.0000
Epoch [74/100], Iter [1/32], lr: 0.000100, Loss: 0.5204, top1: 81.2500
Epoch [74/100], Iter [2/32], lr: 0.000100, Loss: 0.2960, top1: 90.6250
Epoch [74/100], Iter [3/32], lr: 0.000100, Loss: 0.0837, top1: 100.0000
Epoch [74/100], Iter [4/32], lr: 0.000100, Loss: 0.6414, top1: 78.1250
Epoch [74/100], Iter [5/32], lr: 0.000100, Loss: 0.2996, top1: 87.5000
Epoch [74/100], Iter [6/32], lr: 0.000100, Loss: 0.2947, top1: 90.6250
Epoch [74/100], Iter [7/32], lr: 0.000100, Loss: 0.6530, top1: 84.3750
Epoch [74/100], Iter [8/32], lr: 0.000100, Loss: 0.3554, top1: 84.3750
Epoch [74/100], Iter [9/32], lr: 0.000100, Loss: 0.3181, top1: 87.5000
Epoch [74/100], Iter [10/32], lr: 0.000100, Loss: 0.2440, top1: 90.6250
Epoch [74/100], Iter [11/32], lr: 0.000100, Loss: 0.1740, top1: 93.7500
Epoch [74/100], Iter [12/32], lr: 0.000100, Loss: 0.4498, top1: 84.3750
Epoch [74/100], Iter [13/32], lr: 0.000100, Loss: 0.1830, top1: 96.8750
Epoch [74/100], Iter [14/32], lr: 0.000100, Loss: 0.5277, top1: 84.3750
Epoch [74/100], Iter [15/32], lr: 0.000100, Loss: 0.2923, top1: 93.7500
Epoch [74/100], Iter [16/32], lr: 0.000100, Loss: 0.5098, top1: 84.3750
Epoch [74/100], Iter [17/32], lr: 0.000100, Loss: 0.1438, top1: 93.7500
Epoch [74/100], Iter [18/32], lr: 0.000100, Loss: 0.4529, top1: 81.2500
Epoch [74/100], Iter [19/32], lr: 0.000100, Loss: 0.5058, top1: 81.2500
Epoch [74/100], Iter [20/32], lr: 0.000100, Loss: 0.5407, top1: 78.1250
Epoch [74/100], Iter [21/32], lr: 0.000100, Loss: 0.5108, top1: 84.3750
Epoch [74/100], Iter [22/32], lr: 0.000100, Loss: 0.2536, top1: 93.7500
Epoch [74/100], Iter [23/32], lr: 0.000100, Loss: 0.4061, top1: 87.5000
Epoch [74/100], Iter [24/32], lr: 0.000100, Loss: 0.1368, top1: 93.7500
Epoch [74/100], Iter [25/32], lr: 0.000100, Loss: 0.6255, top1: 81.2500
Epoch [74/100], Iter [26/32], lr: 0.000100, Loss: 0.1835, top1: 93.7500
Epoch [74/100], Iter [27/32], lr: 0.000100, Loss: 0.5772, top1: 81.2500
Epoch [74/100], Iter [28/32], lr: 0.000100, Loss: 0.4961, top1: 84.3750
Epoch [74/100], Iter [29/32], lr: 0.000100, Loss: 0.4358, top1: 90.6250
Epoch [74/100], Iter [30/32], lr: 0.000100, Loss: 0.3486, top1: 93.7500
Epoch [74/100], Iter [31/32], lr: 0.000100, Loss: 0.2664, top1: 84.3750
Epoch [74/100], Iter [32/32], lr: 0.000100, Loss: 0.3228, top1: 93.7500
Epoch [74/100], Iter [33/32], lr: 0.000100, Loss: 0.4981, top1: 90.0000
Epoch [75/100], Iter [1/32], lr: 0.000100, Loss: 0.4560, top1: 87.5000
Epoch [75/100], Iter [2/32], lr: 0.000100, Loss: 0.3080, top1: 90.6250
Epoch [75/100], Iter [3/32], lr: 0.000100, Loss: 0.4705, top1: 87.5000
Epoch [75/100], Iter [4/32], lr: 0.000100, Loss: 0.4920, top1: 87.5000
Epoch [75/100], Iter [5/32], lr: 0.000100, Loss: 0.5438, top1: 78.1250
Epoch [75/100], Iter [6/32], lr: 0.000100, Loss: 0.3047, top1: 93.7500
Epoch [75/100], Iter [7/32], lr: 0.000100, Loss: 0.2343, top1: 90.6250
Epoch [75/100], Iter [8/32], lr: 0.000100, Loss: 0.4639, top1: 81.2500
Epoch [75/100], Iter [9/32], lr: 0.000100, Loss: 0.2306, top1: 90.6250
Epoch [75/100], Iter [10/32], lr: 0.000100, Loss: 0.2813, top1: 93.7500
Epoch [75/100], Iter [11/32], lr: 0.000100, Loss: 0.6199, top1: 84.3750
Epoch [75/100], Iter [12/32], lr: 0.000100, Loss: 0.5069, top1: 87.5000
Epoch [75/100], Iter [13/32], lr: 0.000100, Loss: 0.3000, top1: 90.6250
Epoch [75/100], Iter [14/32], lr: 0.000100, Loss: 0.2825, top1: 93.7500
Epoch [75/100], Iter [15/32], lr: 0.000100, Loss: 0.1643, top1: 96.8750
Epoch [75/100], Iter [16/32], lr: 0.000100, Loss: 0.4418, top1: 90.6250
Epoch [75/100], Iter [17/32], lr: 0.000100, Loss: 0.1981, top1: 93.7500
Epoch [75/100], Iter [18/32], lr: 0.000100, Loss: 0.1446, top1: 93.7500
Epoch [75/100], Iter [19/32], lr: 0.000100, Loss: 0.3190, top1: 90.6250
Epoch [75/100], Iter [20/32], lr: 0.000100, Loss: 0.4007, top1: 84.3750
Epoch [75/100], Iter [21/32], lr: 0.000100, Loss: 0.3146, top1: 93.7500
Epoch [75/100], Iter [22/32], lr: 0.000100, Loss: 0.3164, top1: 93.7500
Epoch [75/100], Iter [23/32], lr: 0.000100, Loss: 0.4489, top1: 84.3750
Epoch [75/100], Iter [24/32], lr: 0.000100, Loss: 0.4640, top1: 78.1250
Epoch [75/100], Iter [25/32], lr: 0.000100, Loss: 0.2886, top1: 90.6250
Epoch [75/100], Iter [26/32], lr: 0.000100, Loss: 0.5002, top1: 84.3750
Epoch [75/100], Iter [27/32], lr: 0.000100, Loss: 0.2582, top1: 93.7500
Epoch [75/100], Iter [28/32], lr: 0.000100, Loss: 0.4550, top1: 87.5000
Epoch [75/100], Iter [29/32], lr: 0.000100, Loss: 0.2176, top1: 93.7500
Epoch [75/100], Iter [30/32], lr: 0.000100, Loss: 0.5956, top1: 78.1250
Epoch [75/100], Iter [31/32], lr: 0.000100, Loss: 0.3019, top1: 93.7500
Epoch [75/100], Iter [32/32], lr: 0.000100, Loss: 0.3522, top1: 84.3750
Epoch [75/100], Iter [33/32], lr: 0.000100, Loss: 0.9211, top1: 80.0000
Epoch [76/100], Iter [1/32], lr: 0.000100, Loss: 0.3636, top1: 90.6250
Epoch [76/100], Iter [2/32], lr: 0.000100, Loss: 0.2258, top1: 93.7500
Epoch [76/100], Iter [3/32], lr: 0.000100, Loss: 0.3004, top1: 87.5000
Epoch [76/100], Iter [4/32], lr: 0.000100, Loss: 0.4544, top1: 78.1250
Epoch [76/100], Iter [5/32], lr: 0.000100, Loss: 0.3394, top1: 90.6250
Epoch [76/100], Iter [6/32], lr: 0.000100, Loss: 0.3153, top1: 87.5000
Epoch [76/100], Iter [7/32], lr: 0.000100, Loss: 0.4839, top1: 87.5000
Epoch [76/100], Iter [8/32], lr: 0.000100, Loss: 0.5607, top1: 81.2500
Epoch [76/100], Iter [9/32], lr: 0.000100, Loss: 0.1615, top1: 96.8750
Epoch [76/100], Iter [10/32], lr: 0.000100, Loss: 0.2686, top1: 90.6250
Epoch [76/100], Iter [11/32], lr: 0.000100, Loss: 0.4901, top1: 81.2500
Epoch [76/100], Iter [12/32], lr: 0.000100, Loss: 0.6010, top1: 81.2500
Epoch [76/100], Iter [13/32], lr: 0.000100, Loss: 0.4991, top1: 84.3750
Epoch [76/100], Iter [14/32], lr: 0.000100, Loss: 0.3515, top1: 90.6250
Epoch [76/100], Iter [15/32], lr: 0.000100, Loss: 0.2841, top1: 90.6250
Epoch [76/100], Iter [16/32], lr: 0.000100, Loss: 0.2517, top1: 93.7500
Epoch [76/100], Iter [17/32], lr: 0.000100, Loss: 0.4497, top1: 84.3750
Epoch [76/100], Iter [18/32], lr: 0.000100, Loss: 0.4559, top1: 84.3750
Epoch [76/100], Iter [19/32], lr: 0.000100, Loss: 0.3864, top1: 90.6250
Epoch [76/100], Iter [20/32], lr: 0.000100, Loss: 0.3664, top1: 90.6250
Epoch [76/100], Iter [21/32], lr: 0.000100, Loss: 0.2648, top1: 87.5000
Epoch [76/100], Iter [22/32], lr: 0.000100, Loss: 0.2462, top1: 90.6250
Epoch [76/100], Iter [23/32], lr: 0.000100, Loss: 0.1489, top1: 93.7500
Epoch [76/100], Iter [24/32], lr: 0.000100, Loss: 0.3467, top1: 90.6250
Epoch [76/100], Iter [25/32], lr: 0.000100, Loss: 0.4735, top1: 81.2500
Epoch [76/100], Iter [26/32], lr: 0.000100, Loss: 0.3719, top1: 87.5000
Epoch [76/100], Iter [27/32], lr: 0.000100, Loss: 0.5899, top1: 84.3750
Epoch [76/100], Iter [28/32], lr: 0.000100, Loss: 0.2319, top1: 93.7500
Epoch [76/100], Iter [29/32], lr: 0.000100, Loss: 0.2507, top1: 93.7500
Epoch [76/100], Iter [30/32], lr: 0.000100, Loss: 0.3302, top1: 90.6250
Epoch [76/100], Iter [31/32], lr: 0.000100, Loss: 0.4158, top1: 87.5000
Epoch [76/100], Iter [32/32], lr: 0.000100, Loss: 0.5322, top1: 87.5000
Epoch [76/100], Iter [33/32], lr: 0.000100, Loss: 0.5529, top1: 90.0000
Epoch [77/100], Iter [1/32], lr: 0.000100, Loss: 0.3566, top1: 90.6250
Epoch [77/100], Iter [2/32], lr: 0.000100, Loss: 0.3160, top1: 90.6250
Epoch [77/100], Iter [3/32], lr: 0.000100, Loss: 0.2280, top1: 90.6250
Epoch [77/100], Iter [4/32], lr: 0.000100, Loss: 0.2158, top1: 87.5000
Epoch [77/100], Iter [5/32], lr: 0.000100, Loss: 0.3158, top1: 93.7500
Epoch [77/100], Iter [6/32], lr: 0.000100, Loss: 0.3435, top1: 87.5000
Epoch [77/100], Iter [7/32], lr: 0.000100, Loss: 0.3333, top1: 87.5000
Epoch [77/100], Iter [8/32], lr: 0.000100, Loss: 0.5197, top1: 84.3750
Epoch [77/100], Iter [9/32], lr: 0.000100, Loss: 0.3467, top1: 90.6250
Epoch [77/100], Iter [10/32], lr: 0.000100, Loss: 0.2382, top1: 93.7500
Epoch [77/100], Iter [11/32], lr: 0.000100, Loss: 0.2813, top1: 93.7500
Epoch [77/100], Iter [12/32], lr: 0.000100, Loss: 0.4092, top1: 87.5000
Epoch [77/100], Iter [13/32], lr: 0.000100, Loss: 0.2518, top1: 87.5000
Epoch [77/100], Iter [14/32], lr: 0.000100, Loss: 0.2825, top1: 93.7500
Epoch [77/100], Iter [15/32], lr: 0.000100, Loss: 0.4111, top1: 87.5000
Epoch [77/100], Iter [16/32], lr: 0.000100, Loss: 0.6474, top1: 81.2500
Epoch [77/100], Iter [17/32], lr: 0.000100, Loss: 0.7470, top1: 71.8750
Epoch [77/100], Iter [18/32], lr: 0.000100, Loss: 0.5552, top1: 84.3750
Epoch [77/100], Iter [19/32], lr: 0.000100, Loss: 0.3265, top1: 90.6250
Epoch [77/100], Iter [20/32], lr: 0.000100, Loss: 0.3312, top1: 87.5000
Epoch [77/100], Iter [21/32], lr: 0.000100, Loss: 0.2106, top1: 93.7500
Epoch [77/100], Iter [22/32], lr: 0.000100, Loss: 0.1083, top1: 96.8750
Epoch [77/100], Iter [23/32], lr: 0.000100, Loss: 0.3496, top1: 84.3750
Epoch [77/100], Iter [24/32], lr: 0.000100, Loss: 0.7301, top1: 75.0000
Epoch [77/100], Iter [25/32], lr: 0.000100, Loss: 0.4206, top1: 84.3750
Epoch [77/100], Iter [26/32], lr: 0.000100, Loss: 0.2520, top1: 93.7500
Epoch [77/100], Iter [27/32], lr: 0.000100, Loss: 0.6099, top1: 84.3750
Epoch [77/100], Iter [28/32], lr: 0.000100, Loss: 0.3065, top1: 84.3750
Epoch [77/100], Iter [29/32], lr: 0.000100, Loss: 0.3073, top1: 87.5000
Epoch [77/100], Iter [30/32], lr: 0.000100, Loss: 0.2044, top1: 93.7500
Epoch [77/100], Iter [31/32], lr: 0.000100, Loss: 0.2085, top1: 90.6250
Epoch [77/100], Iter [32/32], lr: 0.000100, Loss: 0.5969, top1: 75.0000
Epoch [77/100], Iter [33/32], lr: 0.000100, Loss: 0.4784, top1: 80.0000
Epoch [78/100], Iter [1/32], lr: 0.000100, Loss: 0.4172, top1: 84.3750
Epoch [78/100], Iter [2/32], lr: 0.000100, Loss: 0.2180, top1: 93.7500
Epoch [78/100], Iter [3/32], lr: 0.000100, Loss: 0.2576, top1: 96.8750
Epoch [78/100], Iter [4/32], lr: 0.000100, Loss: 0.0953, top1: 100.0000
Epoch [78/100], Iter [5/32], lr: 0.000100, Loss: 0.2576, top1: 90.6250
Epoch [78/100], Iter [6/32], lr: 0.000100, Loss: 0.4601, top1: 81.2500
Epoch [78/100], Iter [7/32], lr: 0.000100, Loss: 0.1599, top1: 100.0000
Epoch [78/100], Iter [8/32], lr: 0.000100, Loss: 0.2972, top1: 93.7500
Epoch [78/100], Iter [9/32], lr: 0.000100, Loss: 0.6230, top1: 81.2500
Epoch [78/100], Iter [10/32], lr: 0.000100, Loss: 0.0946, top1: 100.0000
Epoch [78/100], Iter [11/32], lr: 0.000100, Loss: 0.0979, top1: 100.0000
Epoch [78/100], Iter [12/32], lr: 0.000100, Loss: 0.6516, top1: 81.2500
Epoch [78/100], Iter [13/32], lr: 0.000100, Loss: 0.4822, top1: 87.5000
Epoch [78/100], Iter [14/32], lr: 0.000100, Loss: 0.3988, top1: 87.5000
Epoch [78/100], Iter [15/32], lr: 0.000100, Loss: 0.2114, top1: 96.8750
Epoch [78/100], Iter [16/32], lr: 0.000100, Loss: 0.2832, top1: 93.7500
Epoch [78/100], Iter [17/32], lr: 0.000100, Loss: 0.5913, top1: 81.2500
Epoch [78/100], Iter [18/32], lr: 0.000100, Loss: 0.5905, top1: 81.2500
Epoch [78/100], Iter [19/32], lr: 0.000100, Loss: 0.5493, top1: 81.2500
Epoch [78/100], Iter [20/32], lr: 0.000100, Loss: 0.3147, top1: 93.7500
Epoch [78/100], Iter [21/32], lr: 0.000100, Loss: 0.3022, top1: 93.7500
Epoch [78/100], Iter [22/32], lr: 0.000100, Loss: 0.3430, top1: 87.5000
Epoch [78/100], Iter [23/32], lr: 0.000100, Loss: 0.3876, top1: 87.5000
Epoch [78/100], Iter [24/32], lr: 0.000100, Loss: 0.4714, top1: 81.2500
Epoch [78/100], Iter [25/32], lr: 0.000100, Loss: 0.2087, top1: 96.8750
Epoch [78/100], Iter [26/32], lr: 0.000100, Loss: 0.2097, top1: 93.7500
Epoch [78/100], Iter [27/32], lr: 0.000100, Loss: 0.5320, top1: 81.2500
Epoch [78/100], Iter [28/32], lr: 0.000100, Loss: 0.2035, top1: 90.6250
Epoch [78/100], Iter [29/32], lr: 0.000100, Loss: 0.5017, top1: 84.3750
Epoch [78/100], Iter [30/32], lr: 0.000100, Loss: 0.3371, top1: 87.5000
Epoch [78/100], Iter [31/32], lr: 0.000100, Loss: 0.2715, top1: 93.7500
Epoch [78/100], Iter [32/32], lr: 0.000100, Loss: 0.4351, top1: 84.3750
Epoch [78/100], Iter [33/32], lr: 0.000100, Loss: 0.4151, top1: 90.0000
Epoch [79/100], Iter [1/32], lr: 0.000100, Loss: 0.0906, top1: 100.0000
Epoch [79/100], Iter [2/32], lr: 0.000100, Loss: 0.2376, top1: 93.7500
Epoch [79/100], Iter [3/32], lr: 0.000100, Loss: 0.6058, top1: 81.2500
Epoch [79/100], Iter [4/32], lr: 0.000100, Loss: 0.3904, top1: 90.6250
Epoch [79/100], Iter [5/32], lr: 0.000100, Loss: 0.6666, top1: 81.2500
Epoch [79/100], Iter [6/32], lr: 0.000100, Loss: 0.6076, top1: 81.2500
Epoch [79/100], Iter [7/32], lr: 0.000100, Loss: 0.2215, top1: 93.7500
Epoch [79/100], Iter [8/32], lr: 0.000100, Loss: 0.3559, top1: 90.6250
Epoch [79/100], Iter [9/32], lr: 0.000100, Loss: 0.1692, top1: 93.7500
Epoch [79/100], Iter [10/32], lr: 0.000100, Loss: 0.5876, top1: 81.2500
Epoch [79/100], Iter [11/32], lr: 0.000100, Loss: 0.5178, top1: 81.2500
Epoch [79/100], Iter [12/32], lr: 0.000100, Loss: 0.5766, top1: 81.2500
Epoch [79/100], Iter [13/32], lr: 0.000100, Loss: 0.1794, top1: 93.7500
Epoch [79/100], Iter [14/32], lr: 0.000100, Loss: 0.6180, top1: 78.1250
Epoch [79/100], Iter [15/32], lr: 0.000100, Loss: 0.5578, top1: 84.3750
Epoch [79/100], Iter [16/32], lr: 0.000100, Loss: 0.2968, top1: 90.6250
Epoch [79/100], Iter [17/32], lr: 0.000100, Loss: 0.1445, top1: 93.7500
Epoch [79/100], Iter [18/32], lr: 0.000100, Loss: 0.2236, top1: 93.7500
Epoch [79/100], Iter [19/32], lr: 0.000100, Loss: 0.3296, top1: 90.6250
Epoch [79/100], Iter [20/32], lr: 0.000100, Loss: 0.3701, top1: 84.3750
Epoch [79/100], Iter [21/32], lr: 0.000100, Loss: 0.4721, top1: 81.2500
Epoch [79/100], Iter [22/32], lr: 0.000100, Loss: 0.4246, top1: 87.5000
Epoch [79/100], Iter [23/32], lr: 0.000100, Loss: 0.1874, top1: 96.8750
Epoch [79/100], Iter [24/32], lr: 0.000100, Loss: 0.6250, top1: 81.2500
Epoch [79/100], Iter [25/32], lr: 0.000100, Loss: 0.2030, top1: 90.6250
Epoch [79/100], Iter [26/32], lr: 0.000100, Loss: 0.5998, top1: 78.1250
Epoch [79/100], Iter [27/32], lr: 0.000100, Loss: 0.4518, top1: 87.5000
Epoch [79/100], Iter [28/32], lr: 0.000100, Loss: 0.3871, top1: 84.3750
Epoch [79/100], Iter [29/32], lr: 0.000100, Loss: 0.5395, top1: 81.2500
Epoch [79/100], Iter [30/32], lr: 0.000100, Loss: 0.3008, top1: 93.7500
Epoch [79/100], Iter [31/32], lr: 0.000100, Loss: 0.4351, top1: 78.1250
Epoch [79/100], Iter [32/32], lr: 0.000100, Loss: 0.1466, top1: 100.0000
Epoch [79/100], Iter [33/32], lr: 0.000100, Loss: 0.5146, top1: 80.0000
Epoch [80/100], Iter [1/32], lr: 0.000100, Loss: 0.4792, top1: 78.1250
Epoch [80/100], Iter [2/32], lr: 0.000100, Loss: 0.1377, top1: 100.0000
Epoch [80/100], Iter [3/32], lr: 0.000100, Loss: 0.2310, top1: 96.8750
Epoch [80/100], Iter [4/32], lr: 0.000100, Loss: 0.5192, top1: 81.2500
Epoch [80/100], Iter [5/32], lr: 0.000100, Loss: 0.3015, top1: 90.6250
Epoch [80/100], Iter [6/32], lr: 0.000100, Loss: 0.5972, top1: 84.3750
Epoch [80/100], Iter [7/32], lr: 0.000100, Loss: 0.3136, top1: 90.6250
Epoch [80/100], Iter [8/32], lr: 0.000100, Loss: 0.3236, top1: 93.7500
Epoch [80/100], Iter [9/32], lr: 0.000100, Loss: 0.5659, top1: 84.3750
Epoch [80/100], Iter [10/32], lr: 0.000100, Loss: 0.1661, top1: 93.7500
Epoch [80/100], Iter [11/32], lr: 0.000100, Loss: 0.3334, top1: 87.5000
Epoch [80/100], Iter [12/32], lr: 0.000100, Loss: 0.4246, top1: 87.5000
Epoch [80/100], Iter [13/32], lr: 0.000100, Loss: 0.5744, top1: 78.1250
Epoch [80/100], Iter [14/32], lr: 0.000100, Loss: 0.3701, top1: 87.5000
Epoch [80/100], Iter [15/32], lr: 0.000100, Loss: 0.1342, top1: 96.8750
Epoch [80/100], Iter [16/32], lr: 0.000100, Loss: 0.3761, top1: 87.5000
Epoch [80/100], Iter [17/32], lr: 0.000100, Loss: 0.8059, top1: 75.0000
Epoch [80/100], Iter [18/32], lr: 0.000100, Loss: 0.3642, top1: 87.5000
Epoch [80/100], Iter [19/32], lr: 0.000100, Loss: 0.2940, top1: 93.7500
Epoch [80/100], Iter [20/32], lr: 0.000100, Loss: 0.3158, top1: 90.6250
Epoch [80/100], Iter [21/32], lr: 0.000100, Loss: 0.3060, top1: 93.7500
Epoch [80/100], Iter [22/32], lr: 0.000100, Loss: 0.6873, top1: 78.1250
Epoch [80/100], Iter [23/32], lr: 0.000100, Loss: 0.2950, top1: 90.6250
Epoch [80/100], Iter [24/32], lr: 0.000100, Loss: 0.2496, top1: 93.7500
Epoch [80/100], Iter [25/32], lr: 0.000100, Loss: 0.2481, top1: 93.7500
